episode,round,investment,repay_prop,repayment,tripled_amount,investor_gain,trustee_gain
2511,6,20.0,0.0,0.0,60.0,0.0,60.0
2511,7,15.0,0.0,0.0,45.0,5.0,45.0
2511,8,15.0,0.0,0.0,45.0,5.0,45.0
2511,9,10.0,0.0,0.0,30.0,10.0,30.0
2511,10,5.0,0.0,0.0,15.0,15.0,15.0
2512,1,15.0,0.0,0.0,45.0,5.0,45.0
2512,2,15.0,0.0,0.0,45.0,5.0,45.0
2512,3,10.0,0.0,0.0,30.0,10.0,30.0
2512,4,5.0,0.0,0.0,15.0,15.0,15.0
2512,5,5.0,0.0,0.0,15.0,15.0,15.0
2512,6,5.0,0.0,0.0,15.0,15.0,15.0
2512,7,10.0,0.0,0.0,30.0,10.0,30.0
2512,8,5.0,0.0,0.0,15.0,15.0,15.0
2512,9,15.0,0.0,0.0,45.0,5.0,45.0
2512,10,10.0,0.0,0.0,30.0,10.0,30.0
2513,1,5.0,0.0,0.0,15.0,15.0,15.0
2513,2,20.0,0.0,0.0,60.0,0.0,60.0
2513,3,15.0,0.0,0.0,45.0,5.0,45.0
2513,4,5.0,0.0,0.0,15.0,15.0,15.0
2513,5,0.0,0.5,0.0,0.0,20.0,0.0
2513,6,0.0,0.0,0.0,0.0,20.0,0.0
2513,7,0.0,0.0,0.0,0.0,20.0,0.0
2513,8,0.0,0.0,0.0,0.0,20.0,0.0
2513,9,0.0,0.0,0.0,0.0,20.0,0.0
2513,10,0.0,0.0,0.0,0.0,20.0,0.0
2514,1,20.0,0.0,0.0,60.0,0.0,60.0
2514,2,15.0,0.0,0.0,45.0,5.0,45.0
2514,3,20.0,0.0,0.0,60.0,0.0,60.0
2514,4,20.0,0.0,0.0,60.0,0.0,60.0
2514,5,10.0,0.0,0.0,30.0,10.0,30.0
2514,6,20.0,0.0,0.0,60.0,0.0,60.0
2514,7,15.0,0.0,0.0,45.0,5.0,45.0
2514,8,10.0,0.0,0.0,30.0,10.0,30.0
2514,9,15.0,0.0,0.0,45.0,5.0,45.0
2514,10,0.0,0.0,0.0,0.0,20.0,0.0
2515,1,10.0,0.0,0.0,30.0,10.0,30.0
2515,2,20.0,0.0,0.0,60.0,0.0,60.0
2515,3,20.0,0.0,0.0,60.0,0.0,60.0
2515,4,20.0,0.0,0.0,60.0,0.0,60.0
2515,5,20.0,0.0,0.0,60.0,0.0,60.0
2515,6,20.0,0.0,0.0,60.0,0.0,60.0
2515,7,20.0,0.0,0.0,60.0,0.0,60.0
2515,8,20.0,0.5,30.0,60.0,30.0,30.0
2515,9,20.0,0.0,0.0,60.0,0.0,60.0
2515,10,5.0,0.0,0.0,15.0,15.0,15.0
2516,1,10.0,0.0,0.0,30.0,10.0,30.0
2516,2,20.0,0.0,0.0,60.0,0.0,60.0
2516,3,15.0,0.0,0.0,45.0,5.0,45.0
2516,4,5.0,0.0,0.0,15.0,15.0,15.0
2516,5,0.0,0.0,0.0,0.0,20.0,0.0
2516,6,0.0,0.0,0.0,0.0,20.0,0.0
2516,7,0.0,0.5,0.0,0.0,20.0,0.0
2516,8,0.0,0.0,0.0,0.0,20.0,0.0
2516,9,0.0,0.0,0.0,0.0,20.0,0.0
2516,10,0.0,0.0,0.0,0.0,20.0,0.0
2517,1,5.0,0.0,0.0,15.0,15.0,15.0
2517,2,5.0,0.75,11.25,15.0,26.25,3.75
2517,3,20.0,0.0,0.0,60.0,0.0,60.0
2517,4,5.0,0.0,0.0,15.0,15.0,15.0
2517,5,10.0,0.0,0.0,30.0,10.0,30.0
2517,6,20.0,0.0,0.0,60.0,0.0,60.0
2517,7,10.0,0.0,0.0,30.0,10.0,30.0
2517,8,10.0,0.0,0.0,30.0,10.0,30.0
2517,9,20.0,1.0,60.0,60.0,60.0,0.0
2517,10,20.0,0.25,15.0,60.0,15.0,45.0
2518,1,15.0,0.0,0.0,45.0,5.0,45.0
2518,2,20.0,0.0,0.0,60.0,0.0,60.0
2518,3,20.0,0.0,0.0,60.0,0.0,60.0
2518,4,20.0,0.0,0.0,60.0,0.0,60.0
2518,5,20.0,0.0,0.0,60.0,0.0,60.0
2518,6,15.0,0.0,0.0,45.0,5.0,45.0
2518,7,15.0,0.0,0.0,45.0,5.0,45.0
2518,8,20.0,0.0,0.0,60.0,0.0,60.0
2518,9,10.0,0.0,0.0,30.0,10.0,30.0
2518,10,15.0,0.0,0.0,45.0,5.0,45.0
2519,1,5.0,0.0,0.0,15.0,15.0,15.0
2519,2,0.0,0.0,0.0,0.0,20.0,0.0
2519,3,5.0,0.0,0.0,15.0,15.0,15.0
2519,4,0.0,0.0,0.0,0.0,20.0,0.0
2519,5,0.0,0.0,0.0,0.0,20.0,0.0
2519,6,0.0,0.75,0.0,0.0,20.0,0.0
2519,7,0.0,0.0,0.0,0.0,20.0,0.0
2519,8,0.0,0.0,0.0,0.0,20.0,0.0
2519,9,5.0,0.0,0.0,15.0,15.0,15.0
2519,10,0.0,0.0,0.0,0.0,20.0,0.0
2520,1,5.0,0.25,3.75,15.0,18.75,11.25
2520,2,20.0,0.0,0.0,60.0,0.0,60.0
2520,3,10.0,0.0,0.0,30.0,10.0,30.0
2520,4,20.0,0.0,0.0,60.0,0.0,60.0
2520,5,10.0,0.0,0.0,30.0,10.0,30.0
2520,6,15.0,0.0,0.0,45.0,5.0,45.0
2520,7,10.0,0.0,0.0,30.0,10.0,30.0
2520,8,20.0,0.0,0.0,60.0,0.0,60.0
2520,9,10.0,0.0,0.0,30.0,10.0,30.0
2520,10,20.0,0.0,0.0,60.0,0.0,60.0
2521,1,20.0,0.0,0.0,60.0,0.0,60.0
2521,2,20.0,0.0,0.0,60.0,0.0,60.0
2521,3,20.0,0.0,0.0,60.0,0.0,60.0
2521,4,20.0,0.0,0.0,60.0,0.0,60.0
2521,5,15.0,0.0,0.0,45.0,5.0,45.0
2521,6,5.0,0.0,0.0,15.0,15.0,15.0
2521,7,5.0,0.0,0.0,15.0,15.0,15.0
2521,8,5.0,0.0,0.0,15.0,15.0,15.0
2521,9,15.0,0.0,0.0,45.0,5.0,45.0
2521,10,20.0,0.0,0.0,60.0,0.0,60.0
2522,1,5.0,0.0,0.0,15.0,15.0,15.0
2522,2,10.0,0.0,0.0,30.0,10.0,30.0
2522,3,20.0,0.0,0.0,60.0,0.0,60.0
2522,4,20.0,0.0,0.0,60.0,0.0,60.0
2522,5,10.0,0.5,15.0,30.0,25.0,15.0
2522,6,20.0,0.0,0.0,60.0,0.0,60.0
2522,7,5.0,0.0,0.0,15.0,15.0,15.0
2522,8,0.0,0.0,0.0,0.0,20.0,0.0
2522,9,0.0,0.75,0.0,0.0,20.0,0.0
2522,10,15.0,0.0,0.0,45.0,5.0,45.0
2523,1,15.0,0.0,0.0,45.0,5.0,45.0
2523,2,0.0,0.0,0.0,0.0,20.0,0.0
2523,3,15.0,1.0,45.0,45.0,50.0,0.0
2523,4,15.0,0.0,0.0,45.0,5.0,45.0
2523,5,10.0,0.0,0.0,30.0,10.0,30.0
2523,6,10.0,0.0,0.0,30.0,10.0,30.0
2523,7,0.0,0.0,0.0,0.0,20.0,0.0
2523,8,0.0,0.0,0.0,0.0,20.0,0.0
2523,9,0.0,0.0,0.0,0.0,20.0,0.0
2523,10,5.0,0.0,0.0,15.0,15.0,15.0
2524,1,0.0,0.0,0.0,0.0,20.0,0.0
2524,2,0.0,0.0,0.0,0.0,20.0,0.0
2524,3,10.0,0.5,15.0,30.0,25.0,15.0
2524,4,5.0,0.0,0.0,15.0,15.0,15.0
2524,5,0.0,1.0,0.0,0.0,20.0,0.0
2524,6,0.0,0.25,0.0,0.0,20.0,0.0
2524,7,5.0,0.0,0.0,15.0,15.0,15.0
2524,8,5.0,0.0,0.0,15.0,15.0,15.0
2524,9,5.0,0.0,0.0,15.0,15.0,15.0
2524,10,5.0,0.0,0.0,15.0,15.0,15.0
2525,1,10.0,0.5,15.0,30.0,25.0,15.0
2525,2,5.0,0.0,0.0,15.0,15.0,15.0
2525,3,0.0,0.0,0.0,0.0,20.0,0.0
2525,4,0.0,0.25,0.0,0.0,20.0,0.0
2525,5,0.0,0.0,0.0,0.0,20.0,0.0
2525,6,0.0,0.25,0.0,0.0,20.0,0.0
2525,7,0.0,0.5,0.0,0.0,20.0,0.0
2525,8,0.0,0.0,0.0,0.0,20.0,0.0
2525,9,0.0,0.25,0.0,0.0,20.0,0.0
2525,10,0.0,0.5,0.0,0.0,20.0,0.0
2526,1,10.0,0.0,0.0,30.0,10.0,30.0
2526,2,20.0,0.0,0.0,60.0,0.0,60.0
2526,3,20.0,0.0,0.0,60.0,0.0,60.0
2526,4,15.0,0.0,0.0,45.0,5.0,45.0
2526,5,20.0,0.75,45.0,60.0,45.0,15.0
2526,6,15.0,0.0,0.0,45.0,5.0,45.0
2526,7,20.0,0.0,0.0,60.0,0.0,60.0
2526,8,20.0,0.0,0.0,60.0,0.0,60.0
2526,9,20.0,0.0,0.0,60.0,0.0,60.0
2526,10,20.0,0.0,0.0,60.0,0.0,60.0
2527,1,5.0,0.0,0.0,15.0,15.0,15.0
2527,2,0.0,0.0,0.0,0.0,20.0,0.0
2527,3,10.0,0.0,0.0,30.0,10.0,30.0
2527,4,20.0,0.75,45.0,60.0,45.0,15.0
2527,5,20.0,0.0,0.0,60.0,0.0,60.0
2527,6,20.0,0.0,0.0,60.0,0.0,60.0
2527,7,10.0,0.0,0.0,30.0,10.0,30.0
2527,8,15.0,0.0,0.0,45.0,5.0,45.0
2527,9,20.0,0.0,0.0,60.0,0.0,60.0
2527,10,20.0,0.0,0.0,60.0,0.0,60.0
2528,1,15.0,0.0,0.0,45.0,5.0,45.0
2528,2,20.0,0.0,0.0,60.0,0.0,60.0
2528,3,20.0,0.0,0.0,60.0,0.0,60.0
2528,4,5.0,0.0,0.0,15.0,15.0,15.0
2528,5,20.0,0.0,0.0,60.0,0.0,60.0
2528,6,5.0,0.0,0.0,15.0,15.0,15.0
2528,7,5.0,0.0,0.0,15.0,15.0,15.0
2528,8,10.0,0.0,0.0,30.0,10.0,30.0
2528,9,20.0,0.0,0.0,60.0,0.0,60.0
2528,10,20.0,0.0,0.0,60.0,0.0,60.0
2529,1,15.0,0.75,33.75,45.0,38.75,11.25
2529,2,20.0,0.0,0.0,60.0,0.0,60.0
2529,3,15.0,0.0,0.0,45.0,5.0,45.0
2529,4,20.0,0.25,15.0,60.0,15.0,45.0
2529,5,20.0,0.0,0.0,60.0,0.0,60.0
2529,6,20.0,0.0,0.0,60.0,0.0,60.0
2529,7,20.0,0.0,0.0,60.0,0.0,60.0
2529,8,20.0,0.0,0.0,60.0,0.0,60.0
2529,9,20.0,0.0,0.0,60.0,0.0,60.0
2529,10,20.0,0.0,0.0,60.0,0.0,60.0
2530,1,15.0,0.0,0.0,45.0,5.0,45.0
2530,2,15.0,0.0,0.0,45.0,5.0,45.0
2530,3,5.0,0.0,0.0,15.0,15.0,15.0
2530,4,0.0,1.0,0.0,0.0,20.0,0.0
2530,5,20.0,0.0,0.0,60.0,0.0,60.0
2530,6,10.0,1.0,30.0,30.0,40.0,0.0
2530,7,10.0,0.0,0.0,30.0,10.0,30.0
2530,8,10.0,0.0,0.0,30.0,10.0,30.0
2530,9,20.0,0.0,0.0,60.0,0.0,60.0
2530,10,0.0,0.0,0.0,0.0,20.0,0.0
2531,1,15.0,0.0,0.0,45.0,5.0,45.0
2531,2,15.0,0.0,0.0,45.0,5.0,45.0
2531,3,20.0,0.0,0.0,60.0,0.0,60.0
2531,4,10.0,0.25,7.5,30.0,17.5,22.5
2531,5,15.0,0.0,0.0,45.0,5.0,45.0
2531,6,0.0,0.0,0.0,0.0,20.0,0.0
2531,7,5.0,0.0,0.0,15.0,15.0,15.0
2531,8,0.0,0.0,0.0,0.0,20.0,0.0
2531,9,0.0,0.0,0.0,0.0,20.0,0.0
2531,10,10.0,0.0,0.0,30.0,10.0,30.0
2532,1,20.0,0.0,0.0,60.0,0.0,60.0
2532,2,20.0,0.0,0.0,60.0,0.0,60.0
2532,3,20.0,0.0,0.0,60.0,0.0,60.0
2532,4,20.0,0.0,0.0,60.0,0.0,60.0
2532,5,20.0,0.0,0.0,60.0,0.0,60.0
2532,6,20.0,0.0,0.0,60.0,0.0,60.0
2532,7,20.0,0.0,0.0,60.0,0.0,60.0
2532,8,20.0,0.0,0.0,60.0,0.0,60.0
2532,9,20.0,0.0,0.0,60.0,0.0,60.0
2532,10,20.0,0.0,0.0,60.0,0.0,60.0
2533,1,0.0,0.0,0.0,0.0,20.0,0.0
2533,2,5.0,0.0,0.0,15.0,15.0,15.0
2533,3,15.0,0.0,0.0,45.0,5.0,45.0
2533,4,20.0,0.0,0.0,60.0,0.0,60.0
2533,5,20.0,0.0,0.0,60.0,0.0,60.0
2533,6,10.0,0.0,0.0,30.0,10.0,30.0
2533,7,10.0,0.0,0.0,30.0,10.0,30.0
2533,8,0.0,0.0,0.0,0.0,20.0,0.0
2533,9,0.0,0.0,0.0,0.0,20.0,0.0
2533,10,10.0,0.0,0.0,30.0,10.0,30.0
2534,1,15.0,0.0,0.0,45.0,5.0,45.0
2534,2,15.0,0.0,0.0,45.0,5.0,45.0
2534,3,15.0,0.0,0.0,45.0,5.0,45.0
2534,4,20.0,0.0,0.0,60.0,0.0,60.0
2534,5,0.0,0.0,0.0,0.0,20.0,0.0
2534,6,0.0,0.0,0.0,0.0,20.0,0.0
2534,7,0.0,0.0,0.0,0.0,20.0,0.0
2534,8,0.0,0.0,0.0,0.0,20.0,0.0
2534,9,0.0,0.25,0.0,0.0,20.0,0.0
2534,10,0.0,0.25,0.0,0.0,20.0,0.0
2535,1,20.0,0.0,0.0,60.0,0.0,60.0
2535,2,20.0,0.0,0.0,60.0,0.0,60.0
2535,3,20.0,0.0,0.0,60.0,0.0,60.0
2535,4,20.0,0.0,0.0,60.0,0.0,60.0
2535,5,20.0,0.0,0.0,60.0,0.0,60.0
2535,6,15.0,0.0,0.0,45.0,5.0,45.0
2535,7,5.0,0.0,0.0,15.0,15.0,15.0
2535,8,0.0,0.0,0.0,0.0,20.0,0.0
2535,9,0.0,0.0,0.0,0.0,20.0,0.0
2535,10,0.0,0.0,0.0,0.0,20.0,0.0
2536,1,15.0,0.0,0.0,45.0,5.0,45.0
2536,2,15.0,0.0,0.0,45.0,5.0,45.0
2536,3,10.0,0.0,0.0,30.0,10.0,30.0
2536,4,20.0,0.0,0.0,60.0,0.0,60.0
2536,5,20.0,0.0,0.0,60.0,0.0,60.0
2536,6,20.0,0.0,0.0,60.0,0.0,60.0
2536,7,20.0,0.0,0.0,60.0,0.0,60.0
2536,8,20.0,0.0,0.0,60.0,0.0,60.0
2536,9,20.0,0.0,0.0,60.0,0.0,60.0
2536,10,10.0,0.0,0.0,30.0,10.0,30.0
2537,1,20.0,0.0,0.0,60.0,0.0,60.0
2537,2,10.0,0.0,0.0,30.0,10.0,30.0
2537,3,20.0,0.0,0.0,60.0,0.0,60.0
2537,4,5.0,0.0,0.0,15.0,15.0,15.0
2537,5,20.0,0.0,0.0,60.0,0.0,60.0
2537,6,15.0,0.75,33.75,45.0,38.75,11.25
2537,7,20.0,0.0,0.0,60.0,0.0,60.0
2537,8,20.0,0.0,0.0,60.0,0.0,60.0
2537,9,20.0,1.0,60.0,60.0,60.0,0.0
2537,10,20.0,0.0,0.0,60.0,0.0,60.0
2538,1,5.0,0.0,0.0,15.0,15.0,15.0
2538,2,10.0,0.0,0.0,30.0,10.0,30.0
2538,3,10.0,0.0,0.0,30.0,10.0,30.0
2538,4,15.0,0.0,0.0,45.0,5.0,45.0
2538,5,20.0,0.0,0.0,60.0,0.0,60.0
2538,6,15.0,0.0,0.0,45.0,5.0,45.0
2538,7,10.0,0.0,0.0,30.0,10.0,30.0
2538,8,20.0,0.0,0.0,60.0,0.0,60.0
2538,9,5.0,0.0,0.0,15.0,15.0,15.0
2538,10,5.0,0.0,0.0,15.0,15.0,15.0
2539,1,0.0,0.0,0.0,0.0,20.0,0.0
2539,2,0.0,0.0,0.0,0.0,20.0,0.0
2539,3,0.0,0.0,0.0,0.0,20.0,0.0
2539,4,0.0,0.0,0.0,0.0,20.0,0.0
2539,5,0.0,0.0,0.0,0.0,20.0,0.0
2539,6,0.0,0.0,0.0,0.0,20.0,0.0
2539,7,0.0,0.0,0.0,0.0,20.0,0.0
2539,8,0.0,0.0,0.0,0.0,20.0,0.0
2539,9,0.0,0.0,0.0,0.0,20.0,0.0
2539,10,0.0,0.0,0.0,0.0,20.0,0.0
2540,1,10.0,0.0,0.0,30.0,10.0,30.0
2540,2,20.0,0.0,0.0,60.0,0.0,60.0
2540,3,20.0,0.75,45.0,60.0,45.0,15.0
2540,4,20.0,0.0,0.0,60.0,0.0,60.0
2540,5,5.0,0.0,0.0,15.0,15.0,15.0
2540,6,15.0,0.0,0.0,45.0,5.0,45.0
2540,7,20.0,0.25,15.0,60.0,15.0,45.0
2540,8,20.0,0.0,0.0,60.0,0.0,60.0
2540,9,15.0,0.0,0.0,45.0,5.0,45.0
2540,10,20.0,0.0,0.0,60.0,0.0,60.0
2541,1,15.0,0.0,0.0,45.0,5.0,45.0
2541,2,20.0,0.0,0.0,60.0,0.0,60.0
2541,3,15.0,0.0,0.0,45.0,5.0,45.0
2541,4,20.0,0.0,0.0,60.0,0.0,60.0
2541,5,20.0,0.0,0.0,60.0,0.0,60.0
2541,6,5.0,0.0,0.0,15.0,15.0,15.0
2541,7,10.0,0.0,0.0,30.0,10.0,30.0
2541,8,20.0,0.0,0.0,60.0,0.0,60.0
2541,9,20.0,0.0,0.0,60.0,0.0,60.0
2541,10,20.0,0.0,0.0,60.0,0.0,60.0
2542,1,15.0,0.0,0.0,45.0,5.0,45.0
2542,2,15.0,0.0,0.0,45.0,5.0,45.0
2542,3,20.0,0.0,0.0,60.0,0.0,60.0
2542,4,0.0,0.0,0.0,0.0,20.0,0.0
2542,5,0.0,0.0,0.0,0.0,20.0,0.0
2542,6,0.0,0.5,0.0,0.0,20.0,0.0
2542,7,0.0,0.0,0.0,0.0,20.0,0.0
2542,8,0.0,0.0,0.0,0.0,20.0,0.0
2542,9,0.0,0.0,0.0,0.0,20.0,0.0
2542,10,0.0,0.0,0.0,0.0,20.0,0.0
2543,1,0.0,0.0,0.0,0.0,20.0,0.0
2543,2,20.0,0.0,0.0,60.0,0.0,60.0
2543,3,20.0,0.0,0.0,60.0,0.0,60.0
2543,4,10.0,1.0,30.0,30.0,40.0,0.0
2543,5,15.0,0.0,0.0,45.0,5.0,45.0
2543,6,15.0,0.0,0.0,45.0,5.0,45.0
2543,7,5.0,0.0,0.0,15.0,15.0,15.0
2543,8,15.0,0.0,0.0,45.0,5.0,45.0
2543,9,20.0,0.0,0.0,60.0,0.0,60.0
2543,10,15.0,0.0,0.0,45.0,5.0,45.0
2544,1,5.0,0.0,0.0,15.0,15.0,15.0
2544,2,0.0,0.0,0.0,0.0,20.0,0.0
2544,3,0.0,0.0,0.0,0.0,20.0,0.0
2544,4,0.0,0.0,0.0,0.0,20.0,0.0
2544,5,0.0,0.0,0.0,0.0,20.0,0.0
2544,6,0.0,0.0,0.0,0.0,20.0,0.0
2544,7,0.0,0.0,0.0,0.0,20.0,0.0
2544,8,0.0,0.0,0.0,0.0,20.0,0.0
2544,9,0.0,0.25,0.0,0.0,20.0,0.0
2544,10,0.0,0.0,0.0,0.0,20.0,0.0
2545,1,5.0,0.0,0.0,15.0,15.0,15.0
2545,2,20.0,0.25,15.0,60.0,15.0,45.0
2545,3,20.0,0.25,15.0,60.0,15.0,45.0
2545,4,20.0,0.25,15.0,60.0,15.0,45.0
2545,5,20.0,0.25,15.0,60.0,15.0,45.0
2545,6,20.0,0.25,15.0,60.0,15.0,45.0
2545,7,20.0,0.25,15.0,60.0,15.0,45.0
2545,8,20.0,0.25,15.0,60.0,15.0,45.0
2545,9,20.0,0.25,15.0,60.0,15.0,45.0
2545,10,20.0,0.25,15.0,60.0,15.0,45.0
2546,1,0.0,0.25,0.0,0.0,20.0,0.0
2546,2,5.0,0.25,3.75,15.0,18.75,11.25
2546,3,20.0,0.25,15.0,60.0,15.0,45.0
2546,4,20.0,0.25,15.0,60.0,15.0,45.0
2546,5,20.0,0.0,0.0,60.0,0.0,60.0
2546,6,15.0,0.25,11.25,45.0,16.25,33.75
2546,7,15.0,0.5,22.5,45.0,27.5,22.5
2546,8,10.0,0.25,7.5,30.0,17.5,22.5
2546,9,5.0,0.25,3.75,15.0,18.75,11.25
2546,10,5.0,0.75,11.25,15.0,26.25,3.75
2547,1,20.0,0.25,15.0,60.0,15.0,45.0
2547,2,20.0,0.25,15.0,60.0,15.0,45.0
2547,3,15.0,0.25,11.25,45.0,16.25,33.75
2547,4,20.0,0.25,15.0,60.0,15.0,45.0
2547,5,15.0,0.25,11.25,45.0,16.25,33.75
2547,6,20.0,0.25,15.0,60.0,15.0,45.0
2547,7,20.0,0.25,15.0,60.0,15.0,45.0
2547,8,20.0,1.0,60.0,60.0,60.0,0.0
2547,9,20.0,0.25,15.0,60.0,15.0,45.0
2547,10,20.0,0.25,15.0,60.0,15.0,45.0
2548,1,15.0,0.25,11.25,45.0,16.25,33.75
2548,2,20.0,0.25,15.0,60.0,15.0,45.0
2548,3,20.0,0.25,15.0,60.0,15.0,45.0
2548,4,20.0,0.25,15.0,60.0,15.0,45.0
2548,5,15.0,0.25,11.25,45.0,16.25,33.75
2548,6,20.0,0.25,15.0,60.0,15.0,45.0
2548,7,20.0,1.0,60.0,60.0,60.0,0.0
2548,8,10.0,0.25,7.5,30.0,17.5,22.5
2548,9,20.0,0.25,15.0,60.0,15.0,45.0
2548,10,20.0,0.25,15.0,60.0,15.0,45.0
2549,1,20.0,0.25,15.0,60.0,15.0,45.0
2549,2,20.0,0.25,15.0,60.0,15.0,45.0
2549,3,20.0,0.25,15.0,60.0,15.0,45.0
2549,4,20.0,0.25,15.0,60.0,15.0,45.0
2549,5,20.0,0.25,15.0,60.0,15.0,45.0
2549,6,20.0,0.25,15.0,60.0,15.0,45.0
2549,7,20.0,0.25,15.0,60.0,15.0,45.0
2549,8,20.0,0.25,15.0,60.0,15.0,45.0
2549,9,20.0,0.25,15.0,60.0,15.0,45.0
2549,10,20.0,0.25,15.0,60.0,15.0,45.0
2550,1,10.0,0.25,7.5,30.0,17.5,22.5
2550,2,15.0,0.25,11.25,45.0,16.25,33.75
2550,3,10.0,0.25,7.5,30.0,17.5,22.5
2550,4,20.0,0.25,15.0,60.0,15.0,45.0
2550,5,20.0,0.25,15.0,60.0,15.0,45.0
2550,6,15.0,0.25,11.25,45.0,16.25,33.75
2550,7,10.0,0.25,7.5,30.0,17.5,22.5
2550,8,20.0,0.25,15.0,60.0,15.0,45.0
2550,9,15.0,0.25,11.25,45.0,16.25,33.75
2550,10,20.0,1.0,60.0,60.0,60.0,0.0
2551,1,10.0,0.25,7.5,30.0,17.5,22.5
2551,2,20.0,0.25,15.0,60.0,15.0,45.0
2551,3,15.0,0.25,11.25,45.0,16.25,33.75
2551,4,20.0,0.25,15.0,60.0,15.0,45.0
2551,5,15.0,0.25,11.25,45.0,16.25,33.75
2551,6,20.0,0.25,15.0,60.0,15.0,45.0
2551,7,15.0,0.25,11.25,45.0,16.25,33.75
2551,8,20.0,0.25,15.0,60.0,15.0,45.0
2551,9,20.0,0.25,15.0,60.0,15.0,45.0
2551,10,20.0,0.25,15.0,60.0,15.0,45.0
2552,1,20.0,0.25,15.0,60.0,15.0,45.0
2552,2,20.0,0.0,0.0,60.0,0.0,60.0
2552,3,10.0,0.5,15.0,30.0,25.0,15.0
2552,4,0.0,0.25,0.0,0.0,20.0,0.0
2552,5,20.0,0.25,15.0,60.0,15.0,45.0
2552,6,10.0,0.25,7.5,30.0,17.5,22.5
2552,7,20.0,0.25,15.0,60.0,15.0,45.0
2552,8,20.0,0.25,15.0,60.0,15.0,45.0
2552,9,20.0,0.25,15.0,60.0,15.0,45.0
2552,10,20.0,0.25,15.0,60.0,15.0,45.0
2553,1,15.0,0.25,11.25,45.0,16.25,33.75
2553,2,20.0,0.25,15.0,60.0,15.0,45.0
2553,3,20.0,0.25,15.0,60.0,15.0,45.0
2553,4,20.0,0.25,15.0,60.0,15.0,45.0
2553,5,10.0,0.25,7.5,30.0,17.5,22.5
2553,6,20.0,0.25,15.0,60.0,15.0,45.0
2553,7,15.0,0.25,11.25,45.0,16.25,33.75
2553,8,20.0,0.25,15.0,60.0,15.0,45.0
2553,9,20.0,0.25,15.0,60.0,15.0,45.0
2553,10,20.0,0.25,15.0,60.0,15.0,45.0
2554,1,10.0,0.75,22.5,30.0,32.5,7.5
2554,2,5.0,0.25,3.75,15.0,18.75,11.25
2554,3,15.0,0.25,11.25,45.0,16.25,33.75
2554,4,5.0,0.25,3.75,15.0,18.75,11.25
2554,5,5.0,0.25,3.75,15.0,18.75,11.25
2554,6,0.0,0.25,0.0,0.0,20.0,0.0
2554,7,0.0,0.25,0.0,0.0,20.0,0.0
2554,8,0.0,0.25,0.0,0.0,20.0,0.0
2554,9,0.0,0.25,0.0,0.0,20.0,0.0
2554,10,0.0,0.0,0.0,0.0,20.0,0.0
2555,1,20.0,0.25,15.0,60.0,15.0,45.0
2555,2,20.0,0.25,15.0,60.0,15.0,45.0
2555,3,20.0,0.25,15.0,60.0,15.0,45.0
2555,4,20.0,0.25,15.0,60.0,15.0,45.0
2555,5,15.0,0.25,11.25,45.0,16.25,33.75
2555,6,20.0,0.25,15.0,60.0,15.0,45.0
2555,7,0.0,0.0,0.0,0.0,20.0,0.0
2555,8,0.0,0.25,0.0,0.0,20.0,0.0
2555,9,0.0,0.25,0.0,0.0,20.0,0.0
2555,10,5.0,0.25,3.75,15.0,18.75,11.25
2556,1,0.0,0.25,0.0,0.0,20.0,0.0
2556,2,10.0,0.25,7.5,30.0,17.5,22.5
2556,3,10.0,0.25,7.5,30.0,17.5,22.5
2556,4,20.0,0.25,15.0,60.0,15.0,45.0
2556,5,20.0,0.25,15.0,60.0,15.0,45.0
2556,6,10.0,0.25,7.5,30.0,17.5,22.5
2556,7,0.0,0.25,0.0,0.0,20.0,0.0
2556,8,0.0,0.25,0.0,0.0,20.0,0.0
2556,9,0.0,0.25,0.0,0.0,20.0,0.0
2556,10,10.0,0.25,7.5,30.0,17.5,22.5
2557,1,5.0,0.25,3.75,15.0,18.75,11.25
2557,2,0.0,0.0,0.0,0.0,20.0,0.0
2557,3,5.0,0.25,3.75,15.0,18.75,11.25
2557,4,0.0,0.25,0.0,0.0,20.0,0.0
2557,5,15.0,0.0,0.0,45.0,5.0,45.0
2557,6,10.0,0.0,0.0,30.0,10.0,30.0
2557,7,0.0,0.0,0.0,0.0,20.0,0.0
2557,8,5.0,0.0,0.0,15.0,15.0,15.0
2557,9,10.0,0.0,0.0,30.0,10.0,30.0
2557,10,5.0,0.0,0.0,15.0,15.0,15.0
2558,1,20.0,0.0,0.0,60.0,0.0,60.0
2558,2,5.0,0.75,11.25,15.0,26.25,3.75
2558,3,20.0,0.0,0.0,60.0,0.0,60.0
2558,4,15.0,0.0,0.0,45.0,5.0,45.0
2558,5,15.0,0.0,0.0,45.0,5.0,45.0
2558,6,10.0,0.0,0.0,30.0,10.0,30.0
2558,7,5.0,0.0,0.0,15.0,15.0,15.0
2558,8,20.0,0.0,0.0,60.0,0.0,60.0
2558,9,15.0,0.0,0.0,45.0,5.0,45.0
2558,10,20.0,0.0,0.0,60.0,0.0,60.0
2559,1,20.0,0.0,0.0,60.0,0.0,60.0
2559,2,10.0,0.0,0.0,30.0,10.0,30.0
2559,3,0.0,0.0,0.0,0.0,20.0,0.0
2559,4,5.0,0.0,0.0,15.0,15.0,15.0
2559,5,0.0,0.0,0.0,0.0,20.0,0.0
2559,6,5.0,0.0,0.0,15.0,15.0,15.0
