episode,round,world,investment,repay_prop,investor_gain,trustee_gain,fair_repay_prop,mid_repay_prop,max_repay_prop
2815,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.0
2815,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2815,9,coordinated,10.0,0.5,25.0,15.0,0.75,0.75,0.5
2815,10,coordinated,15.0,0.5,27.5,22.5,1.0,0.75,0.5
2816,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2816,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2816,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2816,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2816,5,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2816,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.0
2816,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2816,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2816,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2816,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
2817,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2817,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.75
2817,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2817,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2817,5,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,0.0
2817,6,coordinated,5.0,0.5,22.5,7.5,1.0,0.25,0.75
2817,7,coordinated,15.0,0.25,16.25,33.75,0.75,0.0,0.75
2817,8,coordinated,10.0,0.5,25.0,15.0,1.0,0.5,0.25
2817,9,coordinated,15.0,0.25,16.25,33.75,0.25,0.5,0.0
2817,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.75
2818,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.5
2818,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2818,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2818,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2818,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2818,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2818,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2818,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2818,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2818,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2819,1,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.5
2819,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2819,3,coordinated,5.0,0.0,15.0,15.0,0.75,0.0,0.0
2819,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2819,5,coordinated,5.0,0.25,18.75,11.25,0.75,0.5,0.75
2819,6,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.75
2819,7,coordinated,5.0,0.25,18.75,11.25,0.75,0.25,0.5
2819,8,coordinated,10.0,0.0,10.0,30.0,0.25,0.0,1.0
2819,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.0
2819,10,coordinated,5.0,0.0,15.0,15.0,0.25,0.0,0.0
2820,1,coordinated,10.0,0.5,25.0,15.0,0.75,1.0,0.5
2820,2,coordinated,15.0,0.25,16.25,33.75,0.75,0.0,1.0
2820,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
2820,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2820,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2820,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2820,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2820,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2820,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2820,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2821,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,1.0
2821,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2821,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2821,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2821,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2821,6,coordinated,10.0,0.25,17.5,22.5,0.75,1.0,0.0
2821,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2821,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
2821,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2821,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2822,1,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.5
2822,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2822,3,coordinated,5.0,0.0,15.0,15.0,0.75,0.0,0.0
2822,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2822,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.75
2822,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.0
2822,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2822,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2822,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
2822,10,coordinated,5.0,0.0,15.0,15.0,0.25,0.0,0.0
2823,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2823,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2823,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2823,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2823,5,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.75
2823,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2823,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2823,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2823,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2823,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
2824,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2824,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
2824,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2824,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2824,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2824,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2824,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2824,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2824,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2824,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2825,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2825,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2825,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2825,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2825,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2825,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2825,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2825,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2825,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2825,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2826,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2826,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2826,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2826,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2826,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2826,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2826,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2826,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2826,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2826,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2827,1,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.5
2827,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2827,3,coordinated,5.0,0.25,18.75,11.25,0.75,0.0,0.0
2827,4,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.75
2827,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.75
2827,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2827,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2827,8,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2827,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2827,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2828,1,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.5
2828,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2828,3,coordinated,5.0,0.25,18.75,11.25,0.75,0.5,0.5
2828,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.75
2828,5,coordinated,10.0,0.0,10.0,30.0,0.5,0.0,0.0
2828,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
2828,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2828,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2828,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2828,10,coordinated,5.0,0.0,15.0,15.0,0.25,0.0,0.0
2829,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2829,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
2829,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2829,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2829,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2829,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2829,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2829,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2829,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2829,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2830,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.75
2830,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
2830,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2830,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2830,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2830,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2830,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.75,0.0
2830,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.0
2830,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2830,10,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
2831,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2831,2,coordinated,10.0,0.25,17.5,22.5,0.5,1.0,0.0
2831,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,1.0
2831,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.5
2831,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2831,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2831,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2831,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2831,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2831,10,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.25
2832,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2832,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
2832,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2832,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2832,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2832,6,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.0
2832,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
2832,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2832,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2832,10,coordinated,5.0,0.25,18.75,11.25,0.25,0.0,0.0
2833,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2833,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
2833,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2833,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2833,5,coordinated,10.0,0.0,10.0,30.0,0.5,0.0,0.0
2833,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.75
2833,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2833,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2833,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2833,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.0
2834,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.5
2834,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2834,3,coordinated,5.0,0.0,15.0,15.0,0.25,0.0,0.0
2834,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2834,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.75
2834,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.0
2834,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2834,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2834,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2834,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.25
2835,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.5
2835,2,coordinated,5.0,0.25,18.75,11.25,0.0,0.0,1.0
2835,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
2835,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2835,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2835,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2835,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2835,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2835,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2835,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.25
2836,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2836,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2836,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2836,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2836,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2836,6,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2836,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,1.0
2836,8,coordinated,10.0,0.25,17.5,22.5,0.75,1.0,0.0
2836,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2836,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.25
2837,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.5
2837,2,coordinated,5.0,0.25,18.75,11.25,0.0,0.5,0.0
2837,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
2837,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2837,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,1.0
2837,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
2837,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2837,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2837,9,coordinated,10.0,0.0,10.0,30.0,0.0,1.0,0.0
2837,10,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.0
2838,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2838,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
2838,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2838,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2838,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2838,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2838,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2838,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2838,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2838,10,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2839,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2839,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
2839,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2839,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2839,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2839,6,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2839,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.75
2839,8,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.25
2839,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2839,10,coordinated,10.0,0.0,10.0,30.0,1.0,0.0,0.25
2840,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2840,2,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
2840,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2840,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2840,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2840,6,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.0
2840,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.5
2840,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2840,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2840,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.25
2841,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.5
2841,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2841,3,coordinated,5.0,0.0,15.0,15.0,0.25,0.0,0.0
2841,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2841,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.75
2841,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
2841,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2841,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2841,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2841,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.0
2842,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2842,2,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2842,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2842,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2842,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2842,6,coordinated,10.0,0.25,17.5,22.5,0.75,1.0,0.0
2842,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2842,8,coordinated,10.0,0.0,10.0,30.0,0.75,0.0,0.0
2842,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.25
2842,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.0
2843,1,coordinated,10.0,0.0,10.0,30.0,0.0,0.0,0.5
2843,2,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,1.0
2843,3,coordinated,5.0,0.0,15.0,15.0,0.25,0.0,0.0
2843,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2843,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.75
2843,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.0
2843,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2843,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2843,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2843,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.0
2844,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2844,2,coordinated,10.0,0.25,17.5,22.5,0.25,0.25,0.0
2844,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2844,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2844,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2844,6,coordinated,10.0,0.25,17.5,22.5,0.75,1.0,0.0
2844,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2844,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2844,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2844,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
2845,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2845,2,coordinated,10.0,0.25,17.5,22.5,0.0,0.25,0.0
2845,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2845,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2845,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2845,6,coordinated,10.0,0.5,25.0,15.0,0.75,1.0,0.25
2845,7,coordinated,15.0,0.25,16.25,33.75,0.0,0.5,0.25
2845,8,coordinated,10.0,0.5,25.0,15.0,0.5,0.5,0.25
2845,9,coordinated,15.0,0.5,27.5,22.5,0.25,0.5,0.75
2845,10,coordinated,15.0,0.25,16.25,33.75,0.0,0.0,0.0
2846,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2846,2,coordinated,10.0,0.25,17.5,22.5,1.0,0.25,0.0
2846,3,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2846,4,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2846,5,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2846,6,coordinated,10.0,0.25,17.5,22.5,0.75,1.0,0.0
2846,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2846,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2846,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2846,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,1.0
2847,1,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.5
2847,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
2847,3,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2847,4,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2847,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,1.0
2847,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.0
2847,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2847,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2847,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2847,10,coordinated,10.0,0.5,25.0,15.0,0.5,0.5,0.25
2848,1,coordinated,10.0,0.25,17.5,22.5,0.5,0.5,0.5
2848,2,coordinated,10.0,0.0,10.0,30.0,0.75,1.0,0.0
2848,3,coordinated,5.0,0.0,15.0,15.0,0.0,1.0,0.75
2848,4,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.75
2848,5,coordinated,5.0,0.0,15.0,15.0,0.0,0.5,0.75
2848,6,coordinated,5.0,0.0,15.0,15.0,0.0,0.75,0.0
2848,7,coordinated,5.0,0.0,15.0,15.0,0.0,0.25,0.0
2848,8,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.0
2848,9,coordinated,5.0,0.0,15.0,15.0,0.0,0.0,0.25
2848,10,coordinated,5.0,0.0,15.0,15.0,1.0,0.0,0.0
2849,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2849,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
2849,3,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2849,4,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2849,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.5
2849,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2849,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2849,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2849,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2849,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
2850,1,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.5
2850,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.5,0.0
2850,3,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.0
2850,4,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2850,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.5,0.0
2850,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2850,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2850,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2850,9,coordinated,10.0,0.25,17.5,22.5,0.0,1.0,0.0
2850,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
2851,1,coordinated,10.0,0.25,17.5,22.5,1.0,0.0,0.5
2851,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
2851,3,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2851,4,coordinated,10.0,0.25,17.5,22.5,0.25,0.0,0.0
2851,5,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.0
2851,6,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.0
2851,7,coordinated,10.0,0.25,17.5,22.5,0.0,0.5,0.0
2851,8,coordinated,10.0,0.25,17.5,22.5,0.0,0.0,0.0
2851,9,coordinated,10.0,0.25,17.5,22.5,0.5,0.25,0.0
2851,10,coordinated,10.0,0.25,17.5,22.5,0.5,0.0,0.25
2852,1,coordinated,10.0,0.25,17.5,22.5,0.75,0.0,0.5
2852,2,coordinated,10.0,0.25,17.5,22.5,0.75,0.25,0.0
